Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8070,OF-2023-133046,64183611,1/17/2023,1/22/2023,Second Class,DK-13375,OFF-PA-10003883,26.2,4,0,12.052
8071,OF-2023-133046,9364686,1/17/2023,1/22/2023,Second Class,DK-13375,OFF-PA-10002787,12.96,2,0,6.2208
8072,OF-2023-133046,13786562,1/17/2023,1/22/2023,Second Class,DK-13375,TEC-AC-10000991,234.95,5,0,32.893
8073,OF-2023-107209,47746399,1/17/2023,1/22/2023,Second Class,JW-15955,FUR-CH-10001146,194.848,4,0.2,12.178
8074,OF-2023-130841,52173486,1/18/2023,1/22/2023,Standard Class,MH-17620,OFF-BI-10000145,9.984,4,0.2,3.6192
8075,OF-2023-130841,54110563,1/18/2023,1/22/2023,Standard Class,MH-17620,OFF-ST-10001580,14.98,1,0,4.1944
8076,OF-2023-130841,27510891,1/18/2023,1/22/2023,Standard Class,MH-17620,TEC-PH-10001817,1145.6,4,0.2,100.24
8077,OF-2023-101483,87999962,1/19/2023,1/22/2023,Second Class,AG-10675,OFF-AP-10002082,34.848,2,0.2,6.534
8078,OF-2023-101483,6881459,1/19/2023,1/22/2023,Second Class,AG-10675,TEC-PH-10003442,22,5,0.2,1.375
8079,OF-2023-101483,12093854,1/19/2023,1/22/2023,Second Class,AG-10675,OFF-AR-10002833,4.368,3,0.2,0.3822
8080,ON-2023-113852,70649292,1/19/2023,1/23/2023,Standard Class,GW-14605,TEC-AC-10003027,90.57,3,0,11.7741
8081,OF-2023-130771,52925114,1/19/2023,1/24/2023,Standard Class,LA-16780,OFF-FA-10003059,2.896,2,0.2,0.4706
8082,OF-2023-130771,36981990,1/19/2023,1/24/2023,Standard Class,LA-16780,TEC-PH-10002496,124.792,1,0.2,15.599
8083,OF-2023-146031,80981100,1/19/2023,1/22/2023,Second Class,GM-14440,OFF-AR-10002656,60.12,9,0,22.2444
8084,ON-2023-130953,51597312,1/19/2023,1/24/2023,Standard Class,RF-19735,OFF-BI-10004828,33.48,2,0,16.4052
8085,ON-2023-130953,28928070,1/19/2023,1/24/2023,Standard Class,RF-19735,TEC-PH-10003012,461.97,3,0,133.9713
8086,ON-2023-130953,99290595,1/19/2023,1/24/2023,Standard Class,RF-19735,OFF-AP-10002311,137.62,2,0,60.5528
8087,ON-2023-130953,88144767,1/19/2023,1/24/2023,Standard Class,RF-19735,FUR-CH-10004626,302.67,3,0,72.6408
8088,ON-2023-115301,69696938,1/19/2023,1/23/2023,Standard Class,VG-21790,FUR-BO-10004709,115.96,2,0,25.5112
8089,OF-2023-167913,46652987,1/20/2023,1/24/2023,Second Class,JL-15835,OFF-ST-10000585,330.4,2,0,85.904
8090,OF-2023-167913,71493106,1/20/2023,1/24/2023,Second Class,JL-15835,OFF-LA-10002787,26.25,7,0,12.6
8091,OF-2023-155740,51369228,1/20/2023,1/23/2023,First Class,TC-21475,OFF-BI-10001071,76.776,4,0.7,-53.7432
8092,OF-2023-141103,46324835,1/20/2023,1/27/2023,Standard Class,JF-15355,TEC-PH-10003589,89.95,5,0,43.176
8093,OF-2023-121909,31511033,1/21/2023,1/26/2023,Standard Class,EA-14035,OFF-PA-10003790,54.816,3,0.2,17.8152
8094,OF-2023-125752,39818107,1/21/2023,1/25/2023,Standard Class,EH-14125,TEC-AC-10003590,41.424,2,0.2,8.2848
8095,OF-2023-115805,75767331,1/21/2023,1/21/2023,Same Day,KW-16435,TEC-PH-10003092,36.792,1,0.2,4.1391
8096,OF-2023-161102,29674434,1/21/2023,1/24/2023,First Class,EC-14050,OFF-ST-10003442,56.56,2,0,15.2712
8097,OF-2023-161102,84274038,1/21/2023,1/24/2023,First Class,EC-14050,FUR-FU-10003142,36.96,7,0,11.4576
8098,ON-2023-165869,406833,1/21/2023,1/26/2023,Standard Class,LS-17200,OFF-BI-10003460,17.52,4,0,8.4096
8099,ON-2023-165869,72300864,1/21/2023,1/26/2023,Standard Class,LS-17200,OFF-AP-10002472,155.88,6,0,54.558
8100,OF-2023-126144,12987413,1/21/2023,1/26/2023,Standard Class,GM-14680,TEC-PH-10001079,285.576,4,0.4,-57.1152
8101,OF-2023-147032,17302601,1/21/2023,1/25/2023,Standard Class,LB-16795,OFF-PA-10003256,11.54,1,0,5.5392
8102,OF-2023-147032,99246519,1/21/2023,1/25/2023,Standard Class,LB-16795,OFF-BI-10003656,849.95,5,0,390.977
8103,OF-2023-147032,21283483,1/21/2023,1/25/2023,Standard Class,LB-16795,OFF-BI-10002897,11.01,3,0,5.3949
8104,OF-2023-135034,62699476,1/22/2023,1/24/2023,First Class,AT-10735,TEC-PH-10003931,95.984,2,0.2,5.999
8105,OF-2023-133235,68236153,1/22/2023,1/25/2023,First Class,LH-16750,TEC-PH-10002660,271.96,5,0.2,16.9975
8106,OF-2023-162691,40274856,1/22/2023,1/28/2023,Standard Class,AS-10045,TEC-MA-10000488,1439.982,3,0.4,-263.9967
8107,OF-2023-162691,52247995,1/22/2023,1/28/2023,Standard Class,AS-10045,OFF-PA-10003729,36.288,7,0.2,12.7008
8108,OF-2023-124576,31128913,1/22/2023,1/25/2023,Second Class,HK-14890,OFF-BI-10002735,54.896,2,0.2,18.5274
8109,OF-2023-168942,7014789,1/22/2023,1/26/2023,Second Class,EM-13960,OFF-ST-10004340,186.54,3,0,50.3658
8110,OF-2023-165386,55929256,1/24/2023,1/25/2023,First Class,CM-12190,FUR-BO-10003034,183.372,2,0.3,-36.6744
8111,OF-2023-168396,64456222,1/24/2023,1/29/2023,Second Class,BD-11725,OFF-LA-10001297,51.75,5,0,24.84
8112,OF-2023-168396,87778660,1/24/2023,1/29/2023,Second Class,BD-11725,FUR-FU-10000723,123.96,3,0,11.1564
8113,ON-2023-143175,56135589,1/24/2023,1/27/2023,Second Class,GA-14515,OFF-ST-10003123,99.87,3,0,23.9688
8114,OF-2023-140781,56172039,1/24/2023,1/28/2023,Standard Class,AB-10105,TEC-AC-10000682,39.816,3,0.2,7.4655
8115,OF-2023-141747,25846158,1/24/2023,1/29/2023,Second Class,SC-20230,OFF-ST-10003996,16.06,1,0,4.1756
8116,OF-2023-163566,45447039,1/24/2023,1/27/2023,First Class,TB-21055,OFF-LA-10004484,16.52,5,0.2,5.369
8117,OF-2023-132738,74879706,1/25/2023,1/28/2023,First Class,HM-14860,OFF-PA-10001752,7.968,2,0.2,2.8884
8118,OF-2023-132738,87501012,1/25/2023,1/28/2023,First Class,HM-14860,OFF-EN-10001141,8.784,1,0.2,3.1842
8119,OF-2023-146367,98877927,1/25/2023,1/29/2023,Standard Class,HM-14860,OFF-BI-10002827,3.318,3,0.8,-5.6406
8120,OF-2023-117695,9105105,1/26/2023,1/29/2023,First Class,PW-19030,OFF-PA-10002713,13.76,2,0,6.3296
8121,OF-2023-154676,56807206,1/26/2023,1/29/2023,First Class,NZ-18565,OFF-ST-10001172,151.056,9,0.2,7.5528
8122,OF-2023-128328,87340698,1/26/2023,1/30/2023,Standard Class,PO-18865,OFF-BI-10001989,125.88,6,0,60.4224
8123,OF-2023-128328,65320258,1/26/2023,1/30/2023,Standard Class,PO-18865,TEC-AC-10001714,79.78,2,0,29.5186
8124,OF-2023-128328,30054925,1/26/2023,1/30/2023,Standard Class,PO-18865,OFF-LA-10003498,133.2,9,0,66.6
8125,OF-2023-161200,41920888,1/27/2023,1/31/2023,Second Class,SV-20365,FUR-BO-10000468,145.74,3,0,23.3184
8126,OF-2023-161200,77384612,1/27/2023,1/31/2023,Second Class,SV-20365,FUR-FU-10001706,15.4,5,0,7.392
8127,OF-2023-136609,91523787,1/27/2023,2/1/2023,Standard Class,TB-21355,OFF-PA-10004381,115.296,3,0.2,40.3536
8128,OF-2023-151981,2518911,1/27/2023,2/2/2023,Standard Class,GM-14455,TEC-PH-10003601,824.95,5,0,247.485
8129,OF-2023-151981,99940768,1/27/2023,2/2/2023,Standard Class,GM-14455,OFF-LA-10002195,24.64,8,0,11.8272
8130,OF-2023-151981,6041430,1/27/2023,2/2/2023,Standard Class,GM-14455,OFF-AR-10000380,227.88,6,0,68.364
8131,OF-2023-168172,73617701,1/27/2023,1/31/2023,Standard Class,SH-20395,OFF-SU-10002573,70.12,4,0,21.036
8132,OF-2023-163321,66172697,1/28/2023,2/1/2023,Second Class,FM-14380,TEC-AC-10004571,79.992,1,0.2,21.9978
8133,OF-2023-117023,10921007,1/28/2023,2/2/2023,Standard Class,JW-15955,OFF-AR-10003602,11.68,2,0,5.4896
8134,OF-2023-117023,72166789,1/28/2023,2/2/2023,Standard Class,JW-15955,OFF-AR-10004062,104.8,10,0,26.2
8135,ON-2023-155999,61729899,1/28/2023,2/3/2023,Standard Class,JK-15370,TEC-PH-10000439,159.96,5,0.2,17.9955
8136,ON-2023-155999,87696258,1/28/2023,2/3/2023,Standard Class,JK-15370,OFF-BI-10000404,13.76,2,0.2,4.644
8137,OF-2023-158344,73063932,1/28/2023,2/1/2023,Standard Class,CC-12475,TEC-AC-10002006,63.96,4,0,19.8276
8138,OF-2023-115175,1011876,1/28/2023,2/2/2023,Standard Class,MC-17575,OFF-PA-10001878,244.55,5,0,114.9385
8139,OF-2023-110821,93607877,1/28/2023,1/29/2023,First Class,CK-12205,TEC-AC-10001552,119.448,3,0.2,-13.4379
8140,OF-2023-110821,58411245,1/28/2023,1/29/2023,First Class,CK-12205,OFF-ST-10002790,118.16,2,0.2,-25.109
8141,OF-2023-156776,17659496,1/28/2023,2/1/2023,Standard Class,JL-15505,TEC-PH-10002415,707.88,3,0.2,44.2425
8142,OF-2023-156776,14483774,1/28/2023,2/1/2023,Standard Class,JL-15505,OFF-BI-10003355,11.952,3,0.2,4.1832
8143,OF-2023-156776,92275144,1/28/2023,2/1/2023,Standard Class,JL-15505,OFF-BI-10000216,31.128,3,0.2,11.673
8144,OF-2023-156776,90203778,1/28/2023,2/1/2023,Standard Class,JL-15505,TEC-AC-10004803,55.76,4,0,7.8064
8145,OF-2023-156776,71847033,1/28/2023,2/1/2023,Standard Class,JL-15505,OFF-PA-10001970,24.56,2,0,11.5432
8146,OF-2023-156776,13093889,1/28/2023,2/1/2023,Standard Class,JL-15505,FUR-FU-10004848,51.75,1,0,15.525
8147,OF-2023-156776,63262837,1/28/2023,2/1/2023,Standard Class,JL-15505,FUR-CH-10002317,207.184,1,0.2,25.898
8148,OF-2023-156776,2575514,1/28/2023,2/1/2023,Standard Class,JL-15505,OFF-AP-10002534,1473.1,5,0,412.468
8149,OF-2023-143063,52880521,1/31/2023,2/5/2023,Standard Class,IL-15100,OFF-EN-10003134,70.08,6,0,35.04
8150,OF-2023-143063,10674728,1/31/2023,2/5/2023,Standard Class,IL-15100,FUR-FU-10003708,121.3,2,0,25.473
8151,OF-2023-143063,47874462,1/31/2023,2/5/2023,Standard Class,IL-15100,TEC-PH-10003645,1454.49,9,0,378.1674
8152,OF-2023-145443,45118854,1/31/2023,2/5/2023,Second Class,SC-20695,OFF-PA-10003302,177.2,5,0,83.284
8153,OF-2023-139311,94425050,2/1/2023,2/3/2023,First Class,SF-20965,OFF-PA-10001776,29.664,4,0.2,10.0116
8154,OF-2023-139311,32113459,2/1/2023,2/3/2023,First Class,SF-20965,OFF-AR-10004582,9.184,7,0.2,2.87
8155,OF-2023-139311,38014885,2/1/2023,2/3/2023,First Class,SF-20965,TEC-PH-10001557,153.584,2,0.2,13.4386
8156,OF-2023-139311,5043619,2/1/2023,2/3/2023,First Class,SF-20965,OFF-BI-10004209,12.864,8,0.8,-22.512
8157,OF-2023-160899,96674375,2/1/2023,2/3/2023,Second Class,DR-12940,OFF-BI-10000632,477.51,11,0,219.6546
8158,OF-2023-100433,5821538,2/1/2023,2/6/2023,Standard Class,SJ-20125,OFF-PA-10003441,25.92,4,0,12.4416
8159,OF-2023-106537,75321854,2/2/2023,2/7/2023,Standard Class,RH-19495,OFF-PA-10000223,20.736,4,0.2,7.2576
8160,OF-2023-158169,10447792,2/2/2023,2/5/2023,First Class,JM-16195,OFF-AP-10000828,542.94,3,0,152.0232
8161,OF-2023-158169,71785976,2/2/2023,2/5/2023,First Class,JM-16195,FUR-FU-10001473,54.92,4,0,19.7712
8162,ON-2023-118941,40855332,2/2/2023,2/2/2023,Same Day,BB-11545,OFF-AR-10004078,17.52,3,0,5.256
8163,ON-2023-118941,4714060,2/2/2023,2/2/2023,Same Day,BB-11545,FUR-CH-10002331,1779.9,5,0,373.779
8164,ON-2023-118941,21009645,2/2/2023,2/2/2023,Same Day,BB-11545,OFF-AR-10001953,219.9,5,0,59.373
8165,OF-2023-152310,38457353,2/2/2023,2/9/2023,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0,89.997
8166,OF-2023-152310,97894658,2/2/2023,2/9/2023,Standard Class,DK-12895,OFF-PA-10003134,192.16,4,0,92.2368
8167,OF-2023-152310,57840646,2/2/2023,2/9/2023,Standard Class,DK-12895,TEC-PH-10002538,242.624,8,0.2,27.2952
8168,OF-2023-152310,77705646,2/2/2023,2/9/2023,Standard Class,DK-12895,OFF-ST-10001228,46.74,3,0,11.685
8169,OF-2023-152310,95551195,2/2/2023,2/9/2023,Standard Class,DK-12895,TEC-AC-10000397,174.95,5,0,12.2465
8170,OF-2023-152310,62086029,2/2/2023,2/9/2023,Standard Class,DK-12895,OFF-BI-10004308,100.704,6,0.2,37.764
8171,ON-2023-103828,80297935,2/3/2023,2/3/2023,Same Day,JK-15370,OFF-ST-10001325,31.44,3,0,8.4888
8172,ON-2023-103828,86973941,2/3/2023,2/3/2023,Same Day,JK-15370,OFF-AP-10004249,83.79,7,0,22.6233
8173,ON-2023-103828,26552660,2/3/2023,2/3/2023,Same Day,JK-15370,OFF-AR-10000588,59.52,3,0,15.4752
8174,ON-2023-103828,71760267,2/3/2023,2/3/2023,Same Day,JK-15370,OFF-SU-10000946,31.92,4,0,9.2568
8175,OF-2023-167542,4104928,2/3/2023,2/10/2023,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211
8176,OF-2023-100580,47504628,2/3/2023,2/10/2023,Standard Class,MK-17905,OFF-BI-10000069,36.024,3,0.2,11.7078
8177,OF-2023-128363,96274109,2/3/2023,2/8/2023,Standard Class,DC-12850,OFF-AP-10001563,272.048,7,0.2,30.6054
8178,OF-2023-128363,20757991,2/3/2023,2/8/2023,Standard Class,DC-12850,OFF-BI-10001359,1614.582,6,0.7,-1237.8462
8179,OF-2023-128363,21503306,2/3/2023,2/8/2023,Standard Class,DC-12850,OFF-FA-10003495,24.32,5,0.2,9.12
8180,OF-2023-128363,67781677,2/3/2023,2/8/2023,Standard Class,DC-12850,TEC-AC-10003709,1.584,2,0.2,0.4752
8181,OF-2023-128363,40231083,2/3/2023,2/8/2023,Standard Class,DC-12850,FUR-FU-10003268,31.984,1,0.2,0
8182,OF-2023-128363,58671158,2/3/2023,2/8/2023,Standard Class,DC-12850,OFF-EN-10003845,14.76,5,0.2,4.797
8183,OF-2023-128363,82034182,2/3/2023,2/8/2023,Standard Class,DC-12850,FUR-CH-10002073,423.648,2,0.2,47.6604
8184,OF-2023-169264,36116710,2/4/2023,2/6/2023,Second Class,NP-18700,OFF-LA-10001613,5.76,2,0,2.8224
8185,OF-2023-169264,25233986,2/4/2023,2/6/2023,Second Class,NP-18700,OFF-AR-10000246,16.68,6,0,4.3368
8186,OF-2023-105921,31302177,2/4/2023,2/11/2023,Standard Class,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287
8187,OF-2023-138548,30607017,2/5/2023,2/11/2023,Standard Class,JG-15160,OFF-AP-10002578,97.84,2,0,25.4384
8188,ON-2023-117723,76669678,2/5/2023,2/8/2023,Second Class,DL-13495,OFF-ST-10004459,1801.632,6,0.2,-337.806
8189,OF-2023-144883,34185503,2/5/2023,2/9/2023,Standard Class,BO-11350,OFF-LA-10000305,50.4,8,0,23.184
8190,OF-2023-122987,54513273,2/6/2023,2/6/2023,Same Day,SJ-20215,OFF-BI-10002824,13.428,3,0.7,-11.19
8191,OF-2023-122987,30332117,2/6/2023,2/6/2023,Same Day,SJ-20215,OFF-ST-10004950,67.136,4,0.2,-0.8392
8192,ON-2023-111423,90350263,2/7/2023,2/9/2023,First Class,EH-13765,OFF-BI-10003091,895.92,5,0.2,302.373
8193,ON-2023-111423,27022351,2/7/2023,2/9/2023,First Class,EH-13765,FUR-CH-10003981,462.564,2,0.1,97.6524
8194,OF-2023-151211,3065700,2/7/2023,2/13/2023,Standard Class,AH-10120,OFF-BI-10002735,102.93,3,0,48.3771
8195,OF-2023-151211,77934138,2/7/2023,2/13/2023,Standard Class,AH-10120,TEC-AC-10004510,98.16,6,0,9.816
8196,OF-2023-133102,55307269,2/7/2023,2/14/2023,Standard Class,ED-13885,OFF-SU-10000432,5.552,2,0.2,-1.041
8197,OF-2023-133102,55049756,2/7/2023,2/14/2023,Standard Class,ED-13885,OFF-AR-10003183,8.016,3,0.2,1.002
8198,OF-2023-133102,42141750,2/7/2023,2/14/2023,Standard Class,ED-13885,FUR-CH-10002017,74.592,4,0.3,-2.1312
8199,OF-2023-133102,58867641,2/7/2023,2/14/2023,Standard Class,ED-13885,FUR-FU-10003247,16.784,2,0.6,-22.2388
8200,OF-2023-133102,58683207,2/7/2023,2/14/2023,Standard Class,ED-13885,OFF-AP-10001563,38.864,4,0.8,-99.1032
8201,OF-2023-118892,79806220,2/7/2023,2/12/2023,Second Class,TP-21415,FUR-CH-10002024,4416.174,9,0.3,-630.882
8202,OF-2023-166093,45145118,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-EN-10003134,23.36,2,0,11.68
8203,OF-2023-166093,16432871,2/7/2023,2/14/2023,Standard Class,RW-19540,TEC-PH-10002564,71.976,3,0.2,8.997
8204,OF-2023-166093,93934944,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-PA-10003893,8.56,2,0,3.852
8205,OF-2023-166093,38533429,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-BI-10000174,13.92,3,0.2,4.872
8206,OF-2023-166093,43137494,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-AP-10001058,2518.29,9,0,654.7554
8207,OF-2023-166093,87135218,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-ST-10001496,540.57,3,0,140.5482
8208,OF-2023-166093,43303837,2/7/2023,2/14/2023,Standard Class,RW-19540,OFF-BI-10004230,221.056,8,0.2,77.3696
8209,OF-2023-117947,64765374,2/8/2023,2/13/2023,Second Class,NG-18355,FUR-FU-10003849,40.48,2,0,15.7872
8210,OF-2023-117947,93701468,2/8/2023,2/13/2023,Second Class,NG-18355,FUR-FU-10000010,9.94,2,0,3.0814
8211,OF-2023-117947,26032685,2/8/2023,2/13/2023,Second Class,NG-18355,OFF-BI-10002824,107.424,9,0.2,33.57
8212,OF-2023-117947,4682484,2/8/2023,2/13/2023,Second Class,NG-18355,TEC-PH-10002538,37.91,1,0,10.9939
8213,OF-2023-117947,70423535,2/8/2023,2/13/2023,Second Class,NG-18355,FUR-FU-10000521,88.02,3,0,27.2862
8214,OF-2023-112809,1377554,2/8/2023,2/12/2023,Standard Class,RA-19915,OFF-ST-10002276,200.064,3,0.2,12.504
8215,OF-2023-112809,66036453,2/8/2023,2/12/2023,Standard Class,RA-19915,OFF-BI-10001098,21.38,5,0.8,-33.139
8216,OF-2023-112809,58302341,2/8/2023,2/12/2023,Standard Class,RA-19915,OFF-BI-10001636,6.744,4,0.8,-11.4648
8217,OF-2023-151358,60091891,2/8/2023,2/12/2023,Standard Class,NF-18595,OFF-ST-10000046,323.1,2,0,61.389
8218,OF-2023-121027,38963265,2/8/2023,2/12/2023,Standard Class,HW-14935,TEC-AC-10002049,843.9,2,0,371.316
8219,OF-2023-121027,95645094,2/8/2023,2/12/2023,Standard Class,HW-14935,TEC-AC-10002253,1496.16,9,0,224.424
8220,OF-2023-119809,31125708,2/8/2023,2/15/2023,Standard Class,YS-21880,OFF-BI-10003925,2793.528,9,0.2,942.8157
8221,OF-2023-119809,91288418,2/8/2023,2/15/2023,Standard Class,YS-21880,OFF-ST-10003306,1000.02,7,0,290.0058
8222,OF-2023-119809,79697120,2/8/2023,2/15/2023,Standard Class,YS-21880,FUR-FU-10001475,65.94,3,0,22.4196
8223,OF-2023-163069,2267717,2/8/2023,2/11/2023,Second Class,PJ-19015,OFF-AR-10001419,9.912,3,0.2,1.239
8224,OF-2023-122028,55928689,2/8/2023,2/15/2023,Standard Class,CK-12205,OFF-BI-10004817,10.782,3,0.7,-7.9068
8225,OF-2023-162936,32038940,2/8/2023,2/12/2023,Standard Class,CM-12160,TEC-AC-10003614,23.18,2,0,7.6494
8226,OF-2023-132339,37500650,2/9/2023,2/13/2023,Standard Class,JB-15400,OFF-BI-10003925,387.99,1,0,182.3553
8227,OF-2023-101728,73768396,2/9/2023,2/13/2023,Standard Class,SC-20575,OFF-BI-10002393,2.296,2,0.8,-3.9032
8228,OF-2023-115777,17463810,2/9/2023,2/14/2023,Standard Class,DO-13645,OFF-PA-10000552,19.44,3,0,9.3312
8229,ON-2023-100398,98918588,2/9/2023,2/13/2023,Standard Class,DO-13435,OFF-BI-10002133,102.72,3,0.2,37.236
8230,ON-2023-111241,38163295,2/10/2023,2/12/2023,Second Class,GM-14500,OFF-BI-10002867,239.12,5,0.2,77.714
8231,OF-2023-137344,36245203,2/10/2023,2/10/2023,Same Day,EM-13810,OFF-ST-10000344,40.29,3,0,10.4754
8232,OF-2023-119011,82781329,2/10/2023,2/15/2023,Standard Class,LR-17035,OFF-SU-10004768,17.22,3,0,5.166
8233,OF-2023-119011,60833431,2/10/2023,2/15/2023,Standard Class,LR-17035,OFF-ST-10000777,226.56,6,0,63.4368
8234,OF-2023-119011,18325308,2/10/2023,2/15/2023,Standard Class,LR-17035,TEC-PH-10003171,107.88,3,0.2,10.788
8235,OF-2023-105326,97843459,2/10/2023,2/17/2023,Standard Class,KT-16480,OFF-PA-10001639,25.92,4,0,12.4416
8236,ON-2023-114356,2509557,2/10/2023,2/16/2023,Standard Class,TT-21460,TEC-PH-10003171,35.96,1,0.2,3.596
8237,OF-2023-155705,13120519,2/11/2023,2/13/2023,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0,225.264
8238,OF-2023-126956,51717960,2/11/2023,2/18/2023,Standard Class,GT-14710,OFF-FA-10002280,35,7,0,16.8
8239,OF-2023-126956,47627552,2/11/2023,2/18/2023,Standard Class,GT-14710,OFF-SU-10000381,37.24,4,0,10.7996
8240,OF-2023-126956,72365379,2/11/2023,2/18/2023,Standard Class,GT-14710,OFF-EN-10004459,15.28,2,0,7.4872
8241,ON-2023-109253,61087518,2/11/2023,2/12/2023,First Class,PR-18880,OFF-AR-10000203,17.12,4,0,4.9648
8242,ON-2023-109253,88683528,2/11/2023,2/12/2023,First Class,PR-18880,TEC-PH-10004667,431.968,4,0.2,37.7972
8243,ON-2023-109253,87202003,2/11/2023,2/12/2023,First Class,PR-18880,FUR-FU-10000193,129.92,4,0,10.3936
8244,ON-2023-109253,59228979,2/11/2023,2/12/2023,First Class,PR-18880,FUR-TA-10001539,568.728,3,0.2,28.4364
8245,ON-2023-109253,57232633,2/11/2023,2/12/2023,First Class,PR-18880,OFF-BI-10000962,117.144,9,0.2,42.4647
8246,ON-2023-109253,4611684,2/11/2023,2/12/2023,First Class,PR-18880,OFF-AP-10002867,203.52,3,0,54.9504
8247,ON-2023-109253,48443901,2/11/2023,2/12/2023,First Class,PR-18880,OFF-LA-10001158,51.75,5,0,24.84
8248,OF-2023-112956,53239843,2/11/2023,2/17/2023,Standard Class,TH-21550,OFF-PA-10000357,277.4,5,0,133.152
8249,OF-2023-112956,27947781,2/11/2023,2/17/2023,Standard Class,TH-21550,FUR-FU-10003976,25.16,2,0,8.5544
8250,OF-2023-112956,9354355,2/11/2023,2/17/2023,Standard Class,TH-21550,FUR-FU-10004960,91.92,4,0,31.2528
8251,OF-2023-144750,89162425,2/11/2023,2/11/2023,Same Day,DL-13495,OFF-PA-10003395,83.88,1,0.2,29.358
8252,OF-2023-121489,91138025,2/11/2023,2/15/2023,Second Class,CM-11815,FUR-CH-10004698,388.704,6,0.2,38.8704
8253,OF-2023-121489,58210667,2/11/2023,2/15/2023,Second Class,CM-11815,OFF-ST-10000025,572.58,6,0,34.3548
8254,OF-2023-121489,63926149,2/11/2023,2/15/2023,Second Class,CM-11815,TEC-AC-10000682,33.18,2,0,11.613
8255,ON-2023-102183,49653481,2/11/2023,2/18/2023,Standard Class,PK-19075,OFF-BI-10003476,32.088,7,0.2,11.2308
8256,ON-2023-102183,21978715,2/11/2023,2/18/2023,Standard Class,PK-19075,OFF-BI-10001359,4305.552,6,0.2,1453.1238
8257,OF-2023-117646,89341409,2/11/2023,2/15/2023,Standard Class,SC-20845,OFF-ST-10000036,237.096,3,0.2,20.7459
8258,OF-2023-117646,53508085,2/11/2023,2/15/2023,Standard Class,SC-20845,FUR-FU-10001037,22.752,3,0.2,7.11
8259,OF-2023-117646,23680856,2/11/2023,2/15/2023,Standard Class,SC-20845,OFF-PA-10001950,6.672,1,0.2,2.085
8260,OF-2023-131037,43627445,2/12/2023,2/13/2023,First Class,TM-21490,FUR-TA-10001768,210.008,1,0.2,2.6251
8261,ON-2023-132381,98526241,2/12/2023,2/14/2023,First Class,Dp-13240,FUR-TA-10002356,314.532,2,0.4,-83.8752
8262,OF-2023-129021,40111650,2/13/2023,2/16/2023,Second Class,PO-18850,TEC-PH-10001459,4367.896,13,0.2,327.5922
8263,OF-2023-129021,36736852,2/13/2023,2/16/2023,Second Class,PO-18850,OFF-PA-10000241,49.568,2,0.2,15.49
8264,OF-2023-129021,33202381,2/13/2023,2/16/2023,Second Class,PO-18850,OFF-AP-10003040,161.376,6,0.2,12.1032
8265,OF-2023-129021,80191629,2/13/2023,2/16/2023,Second Class,PO-18850,FUR-FU-10001852,2.784,2,0.2,0.4176
8266,OF-2023-129021,79891514,2/13/2023,2/16/2023,Second Class,PO-18850,OFF-PA-10000141,8.72,5,0.2,2.943
8267,OF-2023-123043,87904226,2/14/2023,2/19/2023,Standard Class,AH-10195,OFF-BI-10003910,24.672,4,0.2,7.71
8268,OF-2023-123043,41136756,2/14/2023,2/19/2023,Standard Class,AH-10195,OFF-BI-10000138,3.744,1,0.2,1.3104
8269,OF-2023-139717,36172278,2/14/2023,2/16/2023,Second Class,DM-13015,OFF-AP-10000938,646.272,8,0.2,64.6272
8270,OF-2023-139717,1779017,2/14/2023,2/16/2023,Second Class,DM-13015,OFF-PA-10002195,10.368,2,0.2,3.7584
8271,OF-2023-114636,77502109,2/15/2023,2/19/2023,Standard Class,GA-14725,OFF-PA-10001790,192.16,5,0.2,67.256
8272,OF-2023-101210,43005518,2/15/2023,2/18/2023,Second Class,DW-13540,OFF-AR-10003560,9.728,2,0.2,1.7024
8273,OF-2023-101210,82546146,2/15/2023,2/18/2023,Second Class,DW-13540,OFF-PA-10000130,3.424,1,0.2,1.07
8274,ON-2023-105697,77136475,2/15/2023,2/17/2023,First Class,JE-15715,OFF-ST-10003996,25.696,2,0.2,1.9272
8275,OF-2023-159793,99236541,2/15/2023,2/19/2023,Standard Class,SV-20365,FUR-BO-10001798,130.98,2,0.5,-89.0664
8276,OF-2023-128475,56979161,2/16/2023,2/22/2023,Standard Class,SC-20680,TEC-AC-10000158,71.98,2,0,15.1158
8277,OF-2023-157350,38302829,2/16/2023,2/22/2023,Standard Class,DP-13000,FUR-FU-10000222,64.96,5,0.6,-43.848
8278,OF-2023-132584,1093035,2/16/2023,2/17/2023,First Class,HJ-14875,OFF-ST-10000344,53.72,4,0,13.9672
8279,ON-2023-134481,78100513,2/17/2023,2/22/2023,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848
